,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
645,劉豔，你不是也喜歡跳舞嗎，今天你也進去跳上幾曲吧！,徐麗華,joy,92,2
646,我和左正鵬也經常到這裏跳舞呢！,劉豔,neutral,92,3
647,劉豔，你在胡說什麼呀？我們不是從來沒有進過舞廳門嘛，你怎麼無中生有呢？,左正鵬,surprise,92,4
648,其實你倆平日跳跳舞也沒什麼，我也不會介意的，你們看裏面不都是男女之間親密地跳嗎！他們也不會是夫妻吧？,徐麗華,neutral,92,5
649,麗華，請你相信我，我和劉豔從來沒有進過舞廳跳過舞的，你可以去問問其他同學，這是劉豔在逗着你玩，你千萬別信她的話。,左正鵬,surprise,92,6
650,我知道你們都是大學生啦，有知識，有水平，思想覺悟都是很高的。男女之間沒有什麼界限的。不像我們鄉下女人很封建。,徐麗華,neutral,92,7
651,嫂子：我們往那邊走走看吧！,劉豔,neutral,92,8
652,正鵬，你對學習抓的這麼緊，星期天也該放鬆放松下自己呀！,徐麗華,neutral,93,0
653,這幾天我沒有上晚自習了，我複習下功課，要不就會掉隊的！,左正鵬,neutral,93,1
654,明天我回家去算了，我窩在這裏會影響你的學習。,徐麗華,neutral,93,2
655,我不是這個意思，你多住幾天沒關係的，反正我白天都去上課嘛，你對我學習沒多大影響。,左正鵬,neutral,93,3
656,正鵬，你坐，別客氣，我坐這邊就是。弟嫂是昨天什麼時候走的？,魯媛,neutral,94,0
657,昨天上午10點鐘,左正鵬,neutral,94,1
658,師弟，你的妻子好厲害，她昨天說的話像一把利劍似的刺的我心疼。,魯媛,sadness,94,2
659,我知道你受了委屈。可是你要知道，農村婦女素質就是這麼差，又沒有水平，說話不注意方法，請你原諒她！,左正鵬,neutral,94,3
660,她說她的眼睛很雪亮，她能看透一切事物。我就不相信她的眼睛有那麼厲害，今後我偏要做着讓她看看！,魯媛,disgust,94,4
661,師姐，我妻子說的話純屬信口開河，你不要記懷在心。她心底狹窄，又沒有社會見識，不比你多見多聞，請你不必和她比見識。,左正鵬,surprise,94,5
662,我不是也說了，有的人雖然五官俱全，但它不配自己的身材，我實際上就是講給她聽的，不知她是否明白其中的含義。,魯媛,neutral,94,6
663,好啦，我們現在不談這些了，那些都是多餘的話，我們往那邊走吧……！,左正鵬,neutral,94,7
664,啊，現在國家政策放寬了，今後我們外出，只要帶上結婚證就可以和男同志睡覺啦！是不是？,村姑,neutral,95,0
665,你們笑什麼，這是事實呀！如果誰不信的話，也隨你的便，到時候你吃了虧才知道。,徐麗華,disgust,95,1
666,劉豔同學，你有事嗎？請快坐下。,師母,neutral,96,0
667,師母呀！我有件事情想勞駕您了，請師母幫幫忙，不知師母願意與否？,劉豔,neutral,96,1
668,什麼事，你儘管直說，只要師母能夠做到的我一定真誠相助。,師母,neutral,96,2
669,師母呀！您覺得我班左正鵬的人品怎麼樣。,劉豔,neutral,96,3
670,啊！我聽你張老師講過，說他人品很好，是我們系裏佼佼者，前次不是被系裏評爲優秀學員嗎？,師母,neutral,96,4
671,師母，我們都是女人，我也不瞞你說，不知道是爲什麼，我一直對他有着一種特殊的感覺，但是他就是不接受我對他的“愛”你能不能做點他的工作。,劉豔,neutral,96,5
672,啊！這應該說是件大好事，不過左正鵬現在是有妻有室的人啦，據說他倆口子的關係還是不錯的。如果要他和妻子解除婚姻與你結成良緣，恐怕難度有點大。,師母,neutral,96,6
673,師母，我曾經下放在他大隊，並且又和左正鵬在同一所學校任過耕讀教師。我對她的妻子是比較瞭解的，那時候他倆的關係並不好，經常吵嘴打架，後來正鵬考上了大學，妻子對他才稍微好些，這的確是事實。,劉豔,neutral,96,7
674,劉豔，你別急，要不這樣吧，改天時間我把左正鵬單獨找來談談，看他對這件事到底有什麼打算和想法，你看怎麼樣！,師母,neutral,96,8
675,師母，那我就拜託你了！,劉豔,neutral,96,9
676,正鵬：你妻子回家後給你寫過信沒有？,劉豔,neutral,97,0
677,她沒有來過信，我們只分別這麼久嘛，也沒有什麼好寫的。,左正鵬,neutral,97,1
678,那不能這麼理解，怎麼沒寫的呢！她來到我們學校，你對她的關心和照顧應該寫信來答謝答謝吧！我看這就是她對你的感情不怎麼樣了！,劉豔,neutral,97,2
679,農村婦女哪裏懂得這些禮節，不過，她這種人的思想是相當純潔的，所以我也不在乎她寫不寫信了。,左正鵬,neutral,97,3
680,正鵬，你真會善解人意，真是好樣的。,劉豔,neutral,97,4
681,小左，你妻子在鄉下還好嗎？近段來你倆的關係怎樣？聽說你妻子在鄉下還要種田、帶小孩、孝敬公婆，想必很辛苦吧！,師母,neutral,98,0
682,師母，感謝你的關心，我妻子在家裏是很辛苦的。家裏的一切事務都落在她的肩上，她對我也很關心。去年她把家裏一頭大肥豬的錢寄來給我做生活費了。我倆的關係一直很好。前次她來過我們學校，她可能對我有點不放心，怕我在學校有外遇。所以我給她許下了心願：她的“滴水之恩”，我一定“涌泉相報”，我決不做千古罵名的“陳世美”。後來她也相信我在學校是最清白的，沒有外遇，正因爲這樣，我也沒有任何理由拋棄她，我也不願意接受其他任何女人的“愛”。,左正鵬,neutral,98,1
683,小左，今天我叫你來，也沒有別的事情可說的。主要是想瞭解下你家裏的情況，怕你妻子在家裏鬧情緒會影響你的學習。既然她對你很好我也放心了，師母也希望你倆同舟共濟，白頭偕老。你對妻子的一往情深，師母感到敬佩，敬佩呀！,師母,surprise,98,2
684,師母，做人就是要講良心、講道德，時刻要用倫理道德這把尺子衡量自己。我雖然不是什麼大人物，但是做人的基本原則我自己也懂得。您說是不是？,左正鵬,neutral,98,3
685,是啊！你說得在理，做人就應該這樣。,師母,neutral,98,4
686,師母，您對我這麼關心，我一定努力學習，以優異成績和對家庭負責任的態度來表達師母對我的關愛。,左正鵬,neutral,98,5
687,我剛纔說了這些，實際上也是我們長輩應該說的，你別在意啊！,師母,neutral,98,6
688,師母，您對我們每個同學應該都是父母之心吧，應該都是平等的。聽說我班楊偉同學正在追求劉豔，但是劉豔不接受他的愛，您能不能給劉豔做點思想工作，給他們倆搭撘橋，牽牽線呢？,左正鵬,neutral,98,7
689,啊!有這麼回事？有時間我去找找劉豔吧！,師母,surprise,98,8
690,師母，您千萬別說是我講的啊！,左正鵬,fear,98,9
691,就說是你講的也沒關係吧！反正“男大當婚，女大當嫁”嘛！一家養女，百家求吧！,師母,neutral,98,10
692,師母，您說得對！,左正鵬,neutral,98,11
693,劉豔，你來多久了，讓你久等啦！,楊偉,neutral,99,0
694,誰等你好久了，神經病，牛頭不對馬嘴的。今天我是找師母有事的，請你不要誤會！,劉豔,disgust,99,1
695,我看這樣吧！你們都是同班同學，既然來到了師母家裏，互相聊聊天也無所謂吧！,師母,neutral,99,2
696,師母，我很抱歉，我對不起你，請留步吧！,楊偉,sadness,99,3
697,師母呀！你見着左正鵬啦嗎？他是怎樣回答你的？,劉豔,neutral,99,4
698,劉豔，看來事情難辦得很，左正鵬他已向他的妻子許下了願。他要和妻子永遠同舟共濟、白頭偕老，絕不做千古罵名的“陳世美”！,師母,neutral,99,5
699,師母，既然左正鵬還是如此的態度，沒有絲毫考慮到我的感受。我也不必麻煩師母了，看來我只好靠我自己今後去爭取啦！,劉豔,sadness,99,6
700,劉豔，你可知道，愛情問題是兩廂情願的事情。左正鵬他有自己做人的原則。他既然不接受你的愛，你乾脆就放棄了他吧。依我看你班上的楊偉這小子也沒錯的。他的父母都是局級幹部，家庭條件特別好，年齡與你也相仿，你和他是相當般配的，我建議你是否對他考慮下？,師母,neutral,99,7
701,師母呀！愛情不是建立在物質基礎上的，它是建立在兩性情感互動的意識形態之上的，這樣纔有感覺，沒有感覺的愛情便是死亡的愛情。我對楊偉沒有絲毫的感覺。,劉豔,neutral,99,8
702,劉豔，你對楊偉沒有感覺這是因爲你對他缺乏全面瞭解和深層次的接觸。我以前對老張也沒多大的感覺，直到結了婚以後，我倆才有了,師母,neutral,99,9
703,師母，我的決定只怕是難以改變了啦！我寧願犧牲自己的一切，也不願意離開左正鵬半步！,劉豔,neutral,99,10
704,劉豔呀！對自己的終身大事，要特別慎重考慮，千萬別感情用事或者想當然。如果這樣，到頭來會誤了自己的青春。,師母,neutral,99,11
705,我覺得“愛”是一種神聖的東西，只有出自內心的“愛”，世界上任何力量都是阻攔不了它的，到最後還是“有情人終成眷屬”的。師母，你覺得我講的有道理嗎？,劉豔,neutral,99,12
706,媽，我有個男同學是我下放時那個大隊的，這次也考上了師大，恰好又和我同班，元旦節學校放假兩天，我想約他到我們家來玩玩，你同意嗎？,劉豔,neutral,100,0
707,那怎麼不同意呢！你們都是大學生。同學之間互相走走，很有必要嗎！,劉母,surprise,100,1
708,媽，明天他若來了，您可要熱情點，還要爲我多多參考下。,劉豔,neutral,100,2
709,妹子，你這是什麼意思，你是不是和他好上了？,劉母,surprise,100,3
710,媽，是的！,劉豔,neutral,100,4
711,恭喜恭喜！,劉母,joy,100,5
712,老伴，你恭喜什麼？,劉父,disgust,100,6
713,明天妹子要帶一位男同學到我們家來玩，並且她還說，她已經愛上了這位同學！,劉母,neutral,101,0
714,啊！有這麼回事！我們應該慶賀慶賀！不過，這是他倆的事，我們也管不着。,劉父,surprise,101,1
715,劉豔，你父母今天在家嗎？,左正鵬,neutral,102,0
716,今天他倆當然在家啦！,劉豔,neutral,102,1
717,劉豔，我的錢在車上被扒了。,左正鵬,sadness,102,2
718,多少錢？,劉豔,surprise,102,3
719,錢倒不多，只有一百多點，還有二十斤全國通用的糧票。,左正鵬,neutral,102,4
720,啊！扒就扒吧！這是沒辦法的事，只要你的人沒有被別人偷去就行了！,劉豔,neutral,102,5
721,你還在開我的玩笑，我的心好沉的。這扒手本領真高，是什麼時候扒走了我的錢包，我還不知道呢！,左正鵬,sadness,102,6
722,讓你知道他還能扒着別人的錢嗎！,劉豔,neutral,102,7
723,伯父、伯母，您們好！,左正鵬,neutral,103,0
724,小左，請坐，請坐，歡迎，歡迎你呀！,劉父,joy,103,1
725,小左，請喝茶！,劉母,neutral,103,2
726,謝謝伯父，我不抽菸。,左正鵬,neutral,103,3
727,爸，正鵬他不抽菸，也不喝酒，就是愛看小說。,劉豔,neutral,103,4
728,大學生嘛，就是要多看點書！,劉父,neutral,103,5
729,伯父、伯母呀！以前您們劉豔下放到我們那裏，我沒有給她多大的照顧和關心，使她吃了不少的苦頭。現在回想起來我心裏感到很內疚！不過我的妻子對劉豔還是挺好的。她們倆平日很隨意，像親姐妹一樣親熱。,左正鵬,neutral,103,6
730,啊！什麼？小左，你已經結婚啦？,劉母,surprise,103,7
731,對！我是有……。,左正鵬,neutral,103,8
732,爸、媽，小左的父母曾經在鄉下給他介紹過對象，但是他一直沒有接受過那個女人。,劉豔,neutral,103,9
733,伯父、伯母呀！如今世界上的事情是多麼錯綜複雜啊！我們做人好難的，有些事我們只好違心地順應它了。,左正鵬,neutral,103,10
734,小豔，今天你倆到底是怎麼回事？小左說他自己有妻子啦，可是你還爲他瞞着，說他沒有娶過妻子。你想當第三者，破壞別人的家庭是嗎？,劉母,surprise,104,0
735,媽，“愛一個人”是我的權力，我愛上了他難道有錯嗎？,劉豔,neutral,104,1
736,別人已經成了家你去愛他當然有錯。你這樣做破壞了別人的家庭，敗壞了我們劉家的門風你懂嗎？你快給我滾回學校去，不然我會打死你這個死丫頭！,劉母,angry,104,2
737,好啦，好啦！有什麼不可開交的事兒吵吵鬧鬧的？,劉父,disgust,104,3
738,老劉呀！你說這個死丫頭，世上幾多好兒郎她不愛，偏愛上那個有妻有室的左正鵬。別人知道了怎麼得了，這不笑壞了滿街坊人不成！,劉母,angry,104,4
739,老婆，我不是早就給你講了，小孩的婚姻問題我們管不了，隨她的便。,劉父,neutral,104,5
740,女兒這種違背倫理道德的行爲，你不但不去制止，反而你還爲她庇護，這是你當父親的嚴重失職你知道嗎？,劉母,angry,104,6
741,你去制止能管用嗎？她們都是大學生又不是小孩子，什麼是愛情她們都是很清楚的。,劉父,neutral,104,7
742,伯父、伯母，我和劉豔沒有這回事。請伯父、伯母不要擔心，我知道自己會怎樣去處理自己的婚姻問題的。再見！我該走了。,左正鵬,neutral,104,8
